objectId,Postal_Code,Place_Name,ACL,Latitude,updatedAt,Longitude,Accuracy,createdAt
NoyNeU1h7x,G0L,Bas-St-Laurent-Ouest (Trois-Pistoles),null,47.7136,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.1658,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
u2To5dc0px,G0C,Gasp�sie-Sud (New Richmond),null,48.3429,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5961,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YztYpCFMBV,G6P,Victoriaville Central,null,46.0529,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9477,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ClSgvBhKpB,J0A,Centre-du-Qu�bec-Sud (Warwick),null,45.8382,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9542,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9CS1nnCKaY,J2C,Drummondville Central,null,45.8893,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5055,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1D4uRcFmuS,G0E,Gasp�sie-Nord (Grande-Vall�e),null,48.9182,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.3736,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8GIGGhtSC2,J6K,Ch�teauguay South,null,45.3526,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.7305,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VIxJgYVicN,J3T,Nicolet,null,46.2168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6158,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OVK9pOXC6W,G0Z,Centre-du-Qu�bec-Nord (Daveluyville),null,46.179,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.1569,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VtZj3v2st8,J2E,Drummondville Northwest,null,45.9099,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5289,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fJGypQf68x,G1H,Charlesbourg South,null,46.8528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2573,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aPESAdGTce,G6T,Victoriaville Northwest,null,46.0828,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9728,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jKu2Bq6Ymh,J0C,Centre-du-Qu�bec-Ouest (Saint-Bonaventure),null,45.8567,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6966,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wgsdRTlTlv,G0T,Le Fjord (Forestville),null,49.0143,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.6231,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OJXuDVDDxu,J7V,Vaudreuil-Dorion,null,45.4001,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-74.0325,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wJzUF2wBTX,G0R,Appalaches (La Pocati�re),null,46.798,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.3288,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pS2H3pKMxQ,G0H,Manicouagan (Baie-Trinit�),null,49.3795,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.8948,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
41QF3s4qjf,G0N,Chaudi�re-Sud (Disraeli),null,46.0988,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1248,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
rV9sqPmE0t,G0M,R�gion de Beauce (Saint-Prosper-De-Dorchester),null,45.9718,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.6565,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OnHFEoAbxO,G0Y,L'Erable (Nantes),null,45.6242,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0191,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WASDdQCOZx,G0B,Cap-aux-Meules,null,47.4501,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.9913,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Lr0z0SU4om,G0J,Gasp�sie-Ouest (Causapscal),null,48.5246,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0565,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
89DqcXSOpC,G1E,Beauport South,null,46.8588,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.192,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
I3iPx3uLyC,G0K,Bas-St-Laurent-Est (Sainte-Luce),null,48.159,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.1951,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
p2toAdSc4v,G0V,Saguenay-Lac-St-Jean (Alouette),null,50.1719,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.6283,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
elXfw76vZz,G1C,Beauport Central,null,46.8801,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.196,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1kuiAd5ouL,G1W,Sainte-Foy Southeast,null,46.7589,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.298,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
M34hImVvQx,G0S,Chaudi�re-Nord (Saint-Joseph-De-Beauce),null,46.4526,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4397,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NLt5hp8flg,G1Y,Cap-Rouge,null,46.7507,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3562,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pP93WbCOzd,G1G,Jean-Talon Southeast,null,46.8765,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2839,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UDRw0UUJk3,G2M,Jean-Talon Northeast,null,46.922,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3056,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vrTgWGjMao,G2N,Jean-Talon West,null,46.9137,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3398,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
c0MqH3IiJg,G2B,Loretteville South,null,46.8505,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3357,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
piboZUgSxI,G3A,St-Augustin-De-Desmaures,null,46.7406,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4513,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lp24b5Qai3,G0W,R�gion de Mistassini (Chambord),null,49.834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.2623,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
U8b0DQbDn5,G1X,Sainte-Foy West,null,46.7749,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3344,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tK8Kiia0Gk,G1B,Beauport North,null,46.9263,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2258,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5FcJGGr9zE,G2A,Loretteville North,null,46.8751,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.392,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lVTvxlSNzm,G2G,L'Ancienne-Lorette Southwest,null,46.7903,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4157,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mUJNLkWgf2,G3K,Val-B�lair South,null,46.8315,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4429,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2fOrgBu3bD,G1V,Sainte-Foy Northeast,null,46.7823,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2882,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
PkvhpNyfnf,G2L,Charlesbourg North,null,46.8895,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2545,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
48XVOQgVcs,G3E,Saint-�mile,null,46.8779,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3408,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MpARDr8mwx,G3G,Lac-Saint-Charles,null,46.9242,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3958,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UvpAcwPX4P,G4R,Sept-�les Southeast,null,50.8558,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0511,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ur4jtS30CB,G5T,Degelis,null,47.5473,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.6431,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6TaoMIJ8St,G6B,Lac-Megantic,null,45.5834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.8823,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xkaJHuA0mI,G4Z,Baie-Comeau Northeast,null,51.0872,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.632,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
RHB9fBO5ER,G6K,Saint-Redempteur,null,46.688,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3028,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
mmmLqYLkzU,G4T,Les �les-De-La-Madeleine,null,47.3999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.7996,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MjJ4M7Gdrs,G6R,Victoriaville South,null,46.016,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.9561,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GV6n0mln7m,G3L,Saint-Raymond,null,47.2374,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8763,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jPDibmybCe,G4V,Sainte-Anne-Des-Monts,null,48.9711,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3082,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7Baz21vrRk,G5C,Baie-Comeau Southwest,null,50.3474,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-69.0411,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vUE5Ajpdoi,G3J,Val-B�lair North,null,46.8603,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4752,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ls58sxKzJx,G6J,Saint-Etienne-De-Lauzon,null,46.6358,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3098,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bglcfYj46i,G6C,Pintendre,null,46.7701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0906,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QzbLNNAdVQ,G6H,Black Lake,null,46.07,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4393,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
cEtYoJ5gpH,G6S,Victoriaville East,null,46.0264,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.8719,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
XID8dEolvH,G6X,Charny,null,46.7151,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2612,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gbIw7CfAJJ,G6Z,Saint-Jean-Chrysostome,null,46.6901,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1849,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pC1FE7gLw7,G7H,Chicoutimi East,null,48.4187,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.0417,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
si5DDgedUr,G7A,Saint-Nicolas,null,46.6842,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3827,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
r6PAGVEGVM,G7B,La Baie,null,48.3398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-70.8893,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Zwjivj52R8,G7G,Chicoutimi North,null,48.445,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1025,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FZZwHVA3ss,G8W,Cap-de-la-Madeleine West,null,46.4176,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6372,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JlQgA8NImR,G7S,Jonqui�re Northeast,null,48.4294,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1774,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FYpQtKHf9y,G7X,Jonqui�re Central,null,48.3199,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.4149,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KhmGf4xTWw,G7N,Laterri�re,null,48.2007,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1426,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
D3bDBzGweE,G7K,Chicoutimi Southwest,null,48.3689,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1175,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
B4RFK8fPI9,G7T,Jonqui�re Southeast,null,48.3975,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1527,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ILupUe1TDs,G7Y,Jonqui�re Southwest,null,48.3701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2358,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qmaHZOOEYl,G8G,M�tabetchouan-Lac-a-la-Croix,null,47.8076,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.5907,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bE0Hu05G9Z,G7J,Chicoutimi West,null,48.4175,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.1031,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6FUYFKodeZ,G8Z,Trois-Rivi�res Northeast,null,46.3458,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5716,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BTg0Dh5LKJ,G7Z,Jonqui�re Northwest,null,48.4381,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.2642,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
aa5lVzP2eL,G8A,Jonqui�re West,null,48.4233,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-71.3629,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Jy8ByNFuEi,G8V,Cap-de-la-Madeleine Northeast,null,46.4098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4908,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
IRyOrCaNLr,G9N,Shawinigan Central,null,46.5564,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.7198,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JkQ39STQqC,G9C,Trois-Rivi�res West,null,46.3922,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6725,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Dht6dW3xhV,G9H,Becancour,null,46.3334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.4324,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
H6DE3o4btI,H0H,Reserved (Santa Claus),null,90,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),0,,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4ng5eoekpk,H0M,Akwesasne Region (Akwesasne),null,45.6986,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5025,,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
M5rU1IdznG,H1N,Mercier Southeast,null,45.5779,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5304,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BmnXy0ErcA,G8T,Cap-de-la-Madeleine Central and southeast,null,46.3877,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.5357,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
e8KiuzpJ3Y,G9T,Grand-M�re,null,46.6315,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.737,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fhwaiu8HKh,G8Y,Trois-Rivi�res Central,null,46.3668,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6168,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bx6tdJIiVe,G9R,Shawinigan Northwest,null,46.6098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.8266,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3ikCxHs7l6,G9B,Trois-Rivi�res South,null,46.316,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6833,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
0Cjjre3B0G,H1E,Rivi�re-Des-Prairies Southwest,null,45.6342,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5842,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
NYCIuREgga,G9P,Shawinigan Southeast,null,46.5068,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.7436,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
7lFNrUzKtZ,G9A,Trois-Rivi�res East,null,46.3695,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-72.6789,5,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6ysbSV1E93,H1R,Saint-L�onard West,null,45.5864,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6082,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
A3G8kVKmD4,H1T,Rosemont North,null,45.573,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5701,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FsAdpYUAZ9,H1S,Saint-L�onard Southeast,null,45.5808,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5825,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MWMLkt7ljR,H2V,Outremont,null,45.5168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6072,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uDMXKTNV1K,H2J,Plateau Mont-Royal North Central,null,45.5302,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5831,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
FjrEhiqg3e,H1A,Pointe-Aux-Trembles,null,45.6753,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5016,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9xH4Sc1JQQ,H2K,Centre-Sud North,null,45.5307,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5547,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wG7sdz7DcG,H1Z,Saint-Michel West,null,45.5694,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6221,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ZXu5qGhHro,H1V,Maisonneuve,null,45.5585,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5386,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gauumaiBQt,H1C,Rivi�re-des-Prairies Northeast,null,45.6656,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5367,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iN9IEKC5e1,H1M,Mercier West,null,45.5883,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5572,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
I3PNIGVyYm,H1W,Hochelaga,null,45.5442,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5468,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DA7DqsW7XP,H1L,Mercier North,null,45.6043,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5178,4,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yAxKgZ2GLs,H1K,Anjou East,null,45.6097,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5472,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fjnjmoWjsy,H1X,Rosemont Central,null,45.5583,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5701,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gOXaaXgsBs,H2G,Petite-Patrie Northeast,null,45.5438,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5927,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xDISAlgBSB,H1Y,Rosemont South,null,45.5486,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5788,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
MGP1GMRVuU,H2M,Ahuntsic East,null,45.5528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6411,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lgSmCDFdz5,H2A,Saint-Michel East,null,45.5618,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.599,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
C79NyVACp6,H1P,Saint-L�onard North,null,45.5966,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5928,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EYDbLsOsPd,H2N,Ahuntsic Southeast,null,45.5394,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6513,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
giiAFt1ByX,H3J,Petite-Bourgogne,null,45.4861,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.5732,1,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yHguY4Cvew,H2R,Villeray Southeast,null,45.5401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6225,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CpdQYchUE7,H2S,Petite-Patrie Southwest,null,45.5354,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6061,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3EiUSLAe8U,H2E,Villeray Northeast,null,45.5514,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-73.6116,6,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
